Price,Close,High,Low,Open,Volume
Ticker,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA
Date,,,,,
2008-01-01 00:00:00,38.762760162353516,38.762760162353516,37.61975670709229,37.61975670709229,25259300
2008-01-02 00:00:00,37.57006072998047,38.895283312853415,37.57006072998047,38.64680407856474,12622700
2008-01-03 00:00:00,39.441932678222656,39.441932678222656,38.6799287874063,38.6799287874063,11309900
2008-01-04 00:00:00,40.23707580566406,40.31990222974132,39.44194415665194,39.44194415665194,12087400
2008-01-07 00:00:00,40.071407318115234,40.253626391032,39.673841648774335,40.23706010161742,7985800
2008-01-08 00:00:00,40.12112045288086,40.41929609352945,39.955467600038524,40.07142409149577,7975300
2008-01-09 00:00:00,40.12112045288086,40.31990337075927,39.92233753500245,40.12112045288086,5446900
2008-01-10 00:00:00,39.789817810058594,40.369602839636315,39.77325404009651,40.121123541245865,8089600
2008-01-11 00:00:00,39.54133224487305,39.93890057588556,39.09407008418799,39.78981150388272,10776700
2008-01-14 00:00:00,40.15424728393555,40.27020629371551,39.34254938144619,39.54133228331484,10032600
2008-01-15 00:00:00,40.10456085205078,40.353040157137436,39.88921161544324,40.15425469093835,3234200
2008-01-16 00:00:00,39.508209228515625,40.13769063580219,39.44194909202743,40.10456056755809,10469700
2008-01-17 00:00:00,39.17688751220703,39.64071586143558,39.027801002083386,39.50819311484726,6068000
2008-01-18 00:00:00,39.822933197021484,39.87262954391157,39.01123546590784,39.17688827043399,5760700
2008-01-21 00:00:00,39.839500427246094,40.25363244831934,39.7069776749704,39.82293413533866,8412300
2008-01-22 00:00:00,39.5744514465332,39.5744514465332,38.76275376759248,38.76275376759248,15736200
2008-01-23 00:00:00,39.25970458984375,39.59101011380868,39.06092178099691,39.09405182786129,7244000
2008-01-24 00:00:00,39.094078063964844,39.37568744279147,38.86216505261639,39.25973093711724,5291900
2008-01-25 00:00:00,39.839500427246094,39.889196775307134,39.01123638509961,39.09406278931426,15402100
2008-01-28 00:00:00,39.591041564941406,39.92234735209573,39.508215118152826,39.83952090530715,2304000
2008-01-29 00:00:00,39.72354507446289,39.90576165221898,39.5578922614148,39.59102231849215,3569100
2008-01-30 00:00:00,39.475074768066406,39.889206894194544,39.475074768066406,39.72355404374329,2524100
2008-01-31 00:00:00,39.706993103027344,39.706993103027344,39.45851379383736,39.47508009218159,1481800
2008-02-01 00:00:00,39.591041564941406,39.92234735209573,39.425388671364246,39.70699808491291,6514400
2008-02-04 00:00:00,39.557891845703125,39.70697836481513,39.50819549677869,39.59102190243232,1385200
2008-02-05 00:00:00,39.557891845703125,39.557891845703125,39.557891845703125,39.557891845703125,0
2008-02-06 00:00:00,39.37568283081055,39.64072840787511,39.276292635157795,39.55790198100018,3260600
2008-02-07 00:00:00,39.591041564941406,39.62417163812433,39.176909330998505,39.37569229775859,2784100
2008-02-08 00:00:00,39.42537307739258,39.74011243963486,39.39224301731363,39.591025905448845,2019800
2008-02-11 00:00:00,39.508209228515625,39.67386209739829,39.34255635963296,39.42538279407429,2234900
2008-02-12 00:00:00,40.005157470703125,40.005157470703125,39.45850263948419,39.50819899280619,8050500
2008-02-13 00:00:00,39.591041564941406,40.08800024567289,39.591041564941406,40.00517379888431,3898800
2008-02-14 00:00:00,40.30333709716797,40.30333709716797,39.69042208527718,39.69042208527718,11346500
2008-02-15 00:00:00,41.446346282958984,41.57886908038107,40.15425343150237,40.15425343150237,52086600
2008-02-18 00:00:00,41.446346282958984,41.446346282958984,41.446346282958984,41.446346282958984,0
2008-02-19 00:00:00,42.98691940307617,43.38448527666403,41.280694350909116,41.44634721951442,44447700
2008-02-20 00:00:00,42.44025421142578,43.20225313387619,42.4071216255267,42.9869064915007,18764700
2008-02-21 00:00:00,43.63294982910156,43.63294982910156,42.57277283949387,42.57277283949387,25835300
2008-02-22 00:00:00,43.03660583496094,43.169131140232295,42.68873891501692,42.97034570998701,10882800
2008-02-25 00:00:00,42.82125473022461,43.947691904093595,42.75499461211284,43.0366013779186,13707600
