Price,Date,Close,High,Low,Open,Volume
Ticker,,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA
1181,2012-07-12 00:00:00,74.6695785522461,75.77147387470187,74.31398928990998,74.84518273640971,750498
1182,2012-07-13 00:00:00,74.09449005126953,74.97687848039025,73.97157047005713,74.66957952735926,111733
1183,2012-07-16 00:00:00,73.80472564697266,74.60370937966795,73.752047756417,74.0944674422542,80425
1184,2012-07-17 00:00:00,73.6642837524414,74.58179317124905,73.35698474836899,73.80476042632485,386820
1185,2012-07-18 00:00:00,74.90666198730469,75.06470244480423,73.20333780076706,73.66428969335874,776626
1186,2012-07-19 00:00:00,74.48519897460938,75.06907032541861,74.21302086318502,74.9066423168092,44619
1187,2012-07-20 00:00:00,75.50809478759766,75.50809478759766,74.5642462821994,74.5642462821994,1046601
1188,2012-07-23 00:00:00,74.45010375976562,75.06470856621341,74.30084517623771,74.8715472470046,53400
1189,2012-07-24 00:00:00,74.53348541259766,74.63006603394248,74.19106564550754,74.45007426701672,67400
1190,2012-07-25 00:00:00,74.83638763427734,75.26660608691347,74.21300796248646,74.53347633138587,184700
1191,2012-07-26 00:00:00,74.6476058959961,75.06466152777044,74.63004883189586,74.83637950279072,105300
1192,2012-07-27 00:00:00,74.15596008300781,75.02079156222574,73.97158068572594,74.64763847575948,151400
1193,2012-07-30 00:00:00,73.51502227783203,74.63008053370952,73.31307911252641,74.15595921824972,131500
1194,2012-07-31 00:00:00,73.5325698852539,74.4105707197047,73.10235135198515,73.51501281595539,401800
1195,2012-08-01 00:00:00,74.83202362060547,75.11298365555218,73.53257927234216,73.53257927234216,633100
1196,2012-08-02 00:00:00,74.66081237792969,75.28857982821728,74.45448162326923,74.83202229151861,354300
1197,2012-08-03 00:00:00,74.71350860595703,74.95934785510866,74.24377477741456,74.66083068074373,137800
1198,2012-08-06 00:00:00,75.14807891845703,78.40546750650014,74.63006170548307,74.71347284622625,1467900
1199,2012-08-07 00:00:00,75.49053955078125,76.1226947329037,74.8978861129338,75.1481129498666,368800
1200,2012-08-08 00:00:00,75.18759155273438,75.94706027992176,75.0734471750275,75.49050286493538,190400
1201,2012-08-09 00:00:00,74.51154327392578,75.50807615460167,74.0637676453142,75.18760770699961,340300
1202,2012-08-10 00:00:00,74.66081237792969,75.06907959548195,74.32278014390494,74.51154712872189,227400
1203,2012-08-13 00:00:00,75.49929809570312,76.60558114312448,75.49929809570312,76.60558114312448,1099900
1204,2012-08-14 00:00:00,75.49929809570312,75.49929809570312,75.49929809570312,75.49929809570312,0
1205,2012-08-15 00:00:00,76.17095947265625,76.60557229430864,75.98658010248651,76.37729020326361,139900
1206,2012-08-16 00:00:00,76.81629180908203,77.26846170692947,75.77147536191373,76.17096065417067,859800
1207,2012-08-17 00:00:00,76.81629180908203,76.81629180908203,76.81629180908203,76.81629180908203,0
1208,2012-08-20 00:00:00,76.81629180908203,76.81629180908203,76.81629180908203,76.81629180908203,0
1209,2012-08-21 00:00:00,76.81629180908203,76.81629180908203,76.81629180908203,76.81629180908203,0
1210,2012-08-22 00:00:00,76.81629180908203,76.81629180908203,76.81629180908203,76.81629180908203,0
1211,2012-08-23 00:00:00,77.81281280517578,77.81281280517578,76.82506200793095,76.82506200793095,428400
1212,2012-08-24 00:00:00,76.99192810058594,77.81285708680161,76.45634682762517,76.9743643251938,210300
1213,2012-08-27 00:00:00,77.34749603271484,77.71625483010516,76.605584145998,76.99190671390163,306200
1214,2012-08-28 00:00:00,78.53718566894531,78.53718566894531,77.48358716317011,77.48358716317011,248500
1215,2012-08-29 00:00:00,76.60118865966797,78.09817505881306,75.97780884299402,77.7601495453434,796200
1216,2012-08-30 00:00:00,77.59332275390625,77.59332275390625,76.71532193066544,76.71532193066544,699900
1217,2012-08-31 00:00:00,78.6820297241211,79.45906220806593,77.04456031776559,77.18943123501725,3815200
1218,2012-09-03 00:00:00,78.5634994506836,79.10346796342154,78.14644379184818,78.68202471292956,423800
1219,2012-09-04 00:00:00,77.86112213134766,78.5810826203718,77.70308169723916,78.56352554929995,201100
1220,2012-09-05 00:00:00,76.965576171875,78.35720704880893,76.82509278687166,77.86113430611357,251700
1221,2012-09-06 00:00:00,76.16661071777344,79.02011486570154,75.28860944148786,76.96559509453002,1318000
1222,2012-09-07 00:00:00,76.0743637084961,77.59330778710743,75.53439518196842,76.16655672454394,404500
1223,2012-09-10 00:00:00,76.10511016845703,76.78116784201026,75.50806935214663,76.07437692489734,151700
1224,2012-09-11 00:00:00,75.41587829589844,76.37729027589498,75.04711955520831,76.10511216233056,512800
1225,2012-09-12 00:00:00,76.75921630859375,76.75921630859375,75.72317518182855,75.72317518182855,559500
1226,2012-09-13 00:00:00,77.6108627319336,77.92694349458385,76.16655464315069,76.40361186583178,707000
1227,2012-09-14 00:00:00,79.8980712890625,79.8980712890625,78.22986846088666,78.22986846088666,1425300
1228,2012-09-17 00:00:00,79.4546890258789,80.27123008117496,78.97617347352671,79.73564902885094,1388800
1229,2012-09-18 00:00:00,79.761962890625,79.87610055327764,79.02005133685097,79.45466403070424,598600
1230,2012-09-19 00:00:00,80.3634262084961,80.6795070876706,78.62937566491821,79.76199769885757,1341200
1231,2012-09-20 00:00:00,79.09469604492188,80.92532678828978,78.72154974871349,80.36340684925851,926200
1232,2012-09-21 00:00:00,79.09469604492188,79.09469604492188,79.09469604492188,79.09469604492188,0
1233,2012-09-24 00:00:00,78.55911254882812,79.72246751409679,78.19474144866868,79.09469352028042,240000
1234,2012-09-25 00:00:00,78.4932861328125,79.4151831095351,78.19476232705306,78.55913352450139,163000
1235,2012-09-26 00:00:00,79.05951690673828,79.57670684016887,78.47098128156613,78.49327553462584,1314200
1236,2012-09-27 00:00:00,78.51557922363281,79.35825038585486,78.35952623671139,79.05952640805675,120600
1237,2012-09-28 00:00:00,80.24995422363281,80.24995422363281,78.67607660930709,78.67607660930709,483100
1238,2012-10-01 00:00:00,80.59772491455078,80.87861073197618,79.585625696857,79.97798277929353,514500
1239,2012-10-02 00:00:00,82.92955780029297,82.92955780029297,80.81173307152204,80.81173307152204,870200
1240,2012-10-03 00:00:00,80.74038696289062,81.9709588387778,80.7002613938726,81.55185142036696,682800
1241,2012-10-04 00:00:00,80.74038696289062,81.9709588387778,80.7002613938726,80.74038696289062,682800
1242,2012-10-05 00:00:00,79.81301879882812,81.01237761684457,78.29264855755873,80.81174292609217,368400
1243,2012-10-08 00:00:00,79.81301879882812,81.01237761684457,78.29264855755873,79.81301879882812,368400
1244,2012-10-09 00:00:00,78.46206665039062,80.24996107667711,78.13659230774233,78.46206665039062,876300
1245,2012-10-10 00:00:00,78.7295913696289,79.80856670647708,78.17672510640219,78.68946579009884,476100
1246,2012-10-11 00:00:00,79.33147430419922,79.79962635022127,78.69390092206208,78.72957036209948,612800
1247,2012-10-12 00:00:00,78.73405456542969,80.2321375649282,78.69392898229863,79.33150259177816,1667800
1248,2012-10-15 00:00:00,78.42193603515625,79.22893764557404,78.02512282548808,78.73403516580804,686100
1249,2012-10-16 00:00:00,78.50666046142578,78.78309018454381,78.03405217225558,78.42194637124402,449300
1250,2012-10-17 00:00:00,78.31938934326172,79.00600741936428,78.09199749212819,78.50664881856241,287800
1251,2012-10-18 00:00:00,77.891357421875,78.8053672856972,77.79773109234578,78.31938390947353,513900
1252,2012-10-19 00:00:00,78.14549255371094,78.7607716445968,77.7977240404821,77.89135036152469,335600
1253,2012-10-22 00:00:00,79.2468032836914,79.36272391439522,77.86909689470505,78.14553348061904,308900
1254,2012-10-23 00:00:00,78.90789794921875,79.68814896484042,78.60471796299382,79.24675417293949,717600
1255,2012-10-24 00:00:00,80.3658676147461,80.3658676147461,78.91682977980615,78.91682977980615,2283300
1256,2012-10-25 00:00:00,79.40728759765625,80.25441481046632,79.13977016032095,80.00027256467267,227100
1257,2012-10-26 00:00:00,79.40728759765625,79.40728759765625,79.40728759765625,79.40728759765625,0
1258,2012-10-29 00:00:00,79.40728759765625,79.40728759765625,79.40728759765625,79.40728759765625,0
1259,2012-10-30 00:00:00,79.40728759765625,79.69263635596343,78.91684123029188,79.40728759765625,58700
1260,2012-10-31 00:00:00,81.17285919189453,81.5027963692171,79.40726634835563,79.40726634835563,1882900
1261,2012-11-01 00:00:00,81.8327407836914,82.26076728167664,81.14612273856449,81.17287311907913,523800
1262,2012-11-02 00:00:00,82.77350616455078,82.92510300225106,81.59644172642686,81.83274583990716,1514800
1263,2012-11-05 00:00:00,83.15250396728516,83.37543293234489,82.62193194192263,82.77352200538274,532400
1264,2012-11-06 00:00:00,83.23275756835938,84.22256274649199,82.92957743255415,83.15250640414705,671000
